pdf_page,chars,preview
41,602,"否則不利益不得溯及既往， 或產生類似之溯及既往（ 所謂不真正不溯 及既往）效果 。 信賴舊法秩序之行為人， 因新法的施行向舊法時期適用， 產生無 法預期之損害， 此種合法之信賴利益， 如重於法律修正或廢止所要求 之公共利益， 又無依法不受保護之情事時， 則仍有保護之必要。 正如 "
42,588,"先前法規繼續施行， 而有因信賴所生之實體法上利益受損害者， 倘現 有法規中無相關補救規定可資援用時（ 如稅捐稽徵法第四十八條之三 等）， 基於信賴之保護， 制定或發布法規之機關應採取合理之補救措 施或訂定【 過渡期間】之條款， 俾減輕損害」等語。 大法官雖係針對行政機關之行政法規"
43,606,"後本條項自有採「 合憲解釋原則」 之必要， 做為未有合理「 過渡條款 J 訂第八十四條之二規定參照）， 惟其 内 容仍應符合比例原則與平等原 則」等語。 至立法者如應設而未設「 限制新法於生效後適用範圍之特別規 定」， 即過渡條款， 以適度排除新法於生效後之適用， 或採取其他合 "
44,638,"制定過渡期間條款， 產生之不利益與不正義結果之作法 D 生之日起五年 内 未經發現者， 以後不得再行課徵」條文， 關於該法文 所稱之「 五年」 ， 應 「自該法公佈施行生效日起算」等彌補立法者未 換言之， 是否違反信賴保護原則， 方為本案重點， 法律不溯及既 往僅係信賴保護原則的"
45,591,"領域的判斷基準與侵益行政領域之判斷容有不同。 蓋所謂「 展開運用 財產及其他處理行為之具體信賴表現行為」 乃著重於授益行政法規範 變更之判斷， 與侵益行政的判斷恐無涉。 本案屬侵益行政法規範的變 動 ， 應著重於行為人對於舊法處罰的信賴表現， 在新法施行後是否造 成難以預見的侵害"
46,573,"利益不溯及既往原則， 亦無任何過渡條款以緩和此種違憲結果， 侵害 緩起訴處分人， 更是受原來司法裁判保護的當事人的信賴保護利益。 如果對照同條第四項， 就受免刑或緩刑之裁判確定者， 則有不溯 及既往的適用， 但當事人對於緩起訴處分的信賴， 何以必須低於免刑 或緩刑的司法裁判？更遑"
47,556,"原因案件的原告當年受到的罰鍰處分明經桃園地院（ 交通法庭） 以一 0 —年度交聲字第一百八十二號裁定撤銷， 被告行政機關卻還是 對同一行為作成本案的罰鍰處分， 很顯然同時適用行政罰法第四十五 條第三項明定溯及既往的法律， 將人民經由確定司法裁判（ 桃院一〇 一年度交聲字第一百八十"
48,282,"肆、 結 論 司 法 院 關係文件之 名 稱及件數 綜上所述， 聲請人形成違憲之確信， 認為道交條例第三十五條第 八項， 及一 0 年十一月二十三日修正施行的行政罰法第二十六條第 二項至第四項、 第四十五條第三項， 因為違反一事不再理、 一行為不 二罰原則， 以及不利益不溯及既往"
49,536,"釋憲聲請書 年 H — 月二十三日修正施行的行政罰法第二十六條第二、 三項規定 ’ 壹 、 聲請解釋憲法之目的： 聲請人審理桃園地方法院一 0 —年度交字第一 0 二號（ 原告楊嘉 增） 、 一 〇二年度交字第 - 號 （ 原告許世傑） 、 二六號（ 原告張 振剛） 、 一 〇三"
50,591,"測值為0 . 58 MG / L ) 並禁駛」之違規， 遂當場舉發並填製桃警局交字 第 DB 21 0 36 8 1 號舉發違反道路交通管理事件通知單， 記載應到案曰期 罰基準及處理細則等規定， 以壢監裁字第裁5 3 — DB 21 0 36 8 1 號裁決書 貳 、 疑義之性質"
51,559,"緩起訴處分金三萬元， 變更為一萬五千元） ， 並記違規點數五點， 及 應參加道路交通安全講習。 之牌照號碼 OQ 00號自用一般小客貨車， 行經桃園縣平鎮市民族 場舉發並填製桃警局交字第 DB 247 005 7 號舉發違反道路交通管理事 B 247 005 7 號裁決書裁處原告"
